"","row_id","State","District","SourceYear","DistrictCode","StateCode","Arsenic","Carbonate","Calcium","Chloride","Electrical_Conductivity","Fluorine","Iron","Hydrogencarbonate","Potassium","Magnesium","Nitrate","Sodium","Percentage_Sodium","Phosphate_Ion","Residual_Sodium_Carbonate","Sodium_Absorption_Ratio","Sulfate","Silicon_Dioxide","Hardness_Total","Alkalinity_Total","Total_Dissolved_Solids","Potential_Of_Hydrogen","SDP","Gini_Coefficient"
"4843",1240623,"Madhya Pradesh","Guna",2012,406,23,NA,0,75.6842105263158,119.460736842105,878.210526315789,0.374736842105263,0.844,280.649263157895,3.48947368421053,23.6110526315789,20.6842105263158,68.7368421052632,NA,NA,0.788,1.69631578947368,23,NA,286.315789473684,219.7,NA,7.27578947368421,306853,0.23
"4844",1340623,"Madhya Pradesh","Guna",2013,406,23,NA,0,55.6666666666667,85.9839166666667,876.291666666667,0.485,NA,225.808416666667,1.51304347826087,53.01125,32.5,35.4583333333333,NA,NA,3.4,0.8725,94.4166666666667,NA,357.083333333333,197.7,NA,7.3825,322598,0.23
"4845",1440623,"Madhya Pradesh","Guna",2014,406,23,NA,2.18181818181818,61.6363636363636,71.8636363636364,936.590909090909,0.322272727272727,NA,353.954545454545,6.80909090909091,43.3413636363636,41.1136363636364,56.5,NA,NA,-1.53545454545455,1.38772727272727,19.8636363636364,NA,332.045454545455,293.763181818182,NA,7.85181818181818,339247,0.23
"4846",1540623,"Madhya Pradesh","Guna",2015,406,23,NA,3,61,79.5,827.666666666667,0.415,NA,231.5,1.4,29.25,96,69,NA,NA,-3.11,2.13,39.5,NA,272.5,194.755,NA,7.24333333333333,370716,0.23
"4847",1640623,"Madhya Pradesh","Guna",2016,406,23,NA,0,61.5238095238095,86.7619047619048,832.857142857143,0.180952380952381,NA,302.857142857143,1.71904761904762,36.8095238095238,30.2380952380952,66.9809523809524,NA,0.0408095238095238,NA,NA,48.8571428571429,NA,305.714285714286,NA,506.868421052632,7.57,419465,0.23
"4848",1740623,"Madhya Pradesh","Guna",2017,406,23,NA,0,96.8695652173913,96.6086956521739,1026.04347826087,0.442608695652174,NA,358.95652173913,3.21304347826087,34.8534782608696,33.4782608695652,57.4782608695652,NA,0.002,-3.63478260869565,1.29695652173913,41.0869565217391,36.4347826086956,385.04347826087,NA,NA,7.3195652173913,441956,0.23
"4849",1840623,"Madhya Pradesh","Guna",2018,406,23,0,0,82.1052631578947,69.6315789473684,872.421052631579,0.357894736842105,0,327,2.68421052631579,28.3668421052632,27,49.1578947368421,NA,0.0368421052631579,-2.14210526315789,1.19736842105263,31.8421052631579,35.8421052631579,321.526315789474,0,0,7.24789473684211,482361,0.23
"4850",40723,"Madhya Pradesh","Gwalior",2000,407,23,NA,0,60,112.45,920.45,0.822,NA,303.55,9.65,23.65,13.21,84.8,NA,NA,2.69,2.467,28.6875,NA,247.5,NA,NA,7.75,66750,0.33
"4851",140723,"Madhya Pradesh","Gwalior",2001,407,23,NA,0,107.75,128.625,1433.125,0.9675,NA,373.75,14.525,43.25,147.5125,115.375,NA,NA,6.43333333333333,2.735,97.75,NA,441.25,NA,NA,7.48375,71525,0.33
"4852",240723,"Madhya Pradesh","Gwalior",2002,407,23,NA,0,79.6666666666667,69.3333333333333,867.444444444444,0.66,NA,323.611111111111,1.78333333333333,21.5,39.7944444444444,68.4333333333333,NA,NA,3.65142857142857,1.71277777777778,28.8333333333333,NA,288.055555555556,NA,NA,7.80666666666667,67795,0.33
"4853",340723,"Madhya Pradesh","Gwalior",2003,407,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75400,0.33
"4854",440723,"Madhya Pradesh","Gwalior",2004,407,23,NA,0,79.1111111111111,110.888888888889,975.722222222222,0.720555555555556,NA,311.611111111111,6.51666666666667,35.485,40.5555555555556,67.2222222222222,NA,NA,2.752,1.54722222222222,29.7777777777778,NA,343.333333333333,255.433333333333,NA,7.37,99940,0.33
"4855",540723,"Madhya Pradesh","Gwalior",2005,407,23,NA,0,60.6666666666667,79.3888888888889,943.777777777778,0.420625,NA,328.611111111111,5.82222222222222,43.095,33.7555555555556,63.5555555555556,NA,NA,1.37666666666667,1.56166666666667,46.3888888888889,NA,328.611111111111,269.355555555556,NA,7.485,104975,0.33
"4856",640723,"Madhya Pradesh","Gwalior",2006,407,23,NA,0,28,57,780,0.65,NA,281,0.9,29.21,105,102,NA,NA,1.6,3.22,14,NA,190,230.3,NA,7.9,114545,0.33
"4857",740723,"Madhya Pradesh","Gwalior",2007,407,23,NA,0,55.2307692307692,98.3076923076923,969.846153846154,1.08038461538462,NA,358.846153846154,4.08461538461538,43.4573076923077,29.3846153846154,70.4230769230769,NA,NA,1.72142857142857,1.82884615384615,27.3846153846154,NA,316.538461538462,294.492307692308,NA,7.41538461538462,119958,0.33
"4858",840723,"Madhya Pradesh","Gwalior",2008,407,23,NA,0,70.5714285714286,62.2857142857143,863.428571428571,1.00071428571429,0.750333333333333,354.642857142857,1.97142857142857,23.0964285714286,34.6928571428571,70.5714285714286,NA,NA,5.98857142857143,2.06214285714286,28.1428571428571,NA,271.071428571429,290.671428571429,NA,7.30214285714286,135124,0.33
"4859",940723,"Madhya Pradesh","Gwalior",2009,407,23,NA,7.28571428571429,77,144.857142857143,1015.92857142857,0.688571428571429,NA,261.214285714286,25.7642857142857,26.49,47.7642857142857,87.6428571428571,NA,NA,1.7,2.16785714285714,56.2857142857143,NA,301.071428571429,213.4,NA,8.17142857142857,147933,0.33
"4860",1040723,"Madhya Pradesh","Gwalior",2010,407,23,NA,0,70.8333333333333,112.222222222222,976.777777777778,0.86,1.01,313.777777777778,10.1444444444444,32.4688888888889,39.2222222222222,75.3888888888889,NA,NA,2.06,1.87277777777778,38.5,NA,310.277777777778,257.205555555556,NA,7.61555555555556,155701,0.33
"4861",1140723,"Madhya Pradesh","Gwalior",2011,407,23,NA,0,72.6666666666667,152.133333333333,1099.86666666667,0.706428571428571,2.398,311.533333333333,6.10666666666667,40.0133333333333,43.98,95.9333333333333,NA,NA,1.79714285714286,2.01733333333333,57.4933333333333,NA,345.933333333333,255.355333333333,NA,7.64333333333333,282371,0.33
"4862",1240723,"Madhya Pradesh","Gwalior",2012,407,23,NA,0.947368421052632,79.6842105263158,92.8185263157895,901.052631578947,0.717368421052632,0.486,321.863894736842,3.28888888888889,30.3041052631579,32.0594736842105,57.3368421052632,NA,NA,2.52666666666667,1.46842105263158,28.5894736842105,NA,323.947368421053,400,NA,7.46736842105263,306853,0.33
"4863",1340723,"Madhya Pradesh","Gwalior",2013,407,23,NA,0,76.4210526315789,154.157894736842,1121.94736842105,0.498947368421053,NA,247.210526315789,4.81052631578947,41.5536842105263,61.1578947368421,89.0526315789474,NA,NA,4.836,2.06421052631579,88,NA,361.578947368421,202.647368421053,NA,7.23473684210526,322598,0.33
"4864",1440723,"Madhya Pradesh","Gwalior",2014,407,23,NA,2.33333333333333,60.3333333333333,107.111111111111,1021.22222222222,0.560555555555556,NA,298.277777777778,5.61666666666667,30.735,49.8277777777778,97.2777777777778,NA,NA,-1.14555555555556,2.605,44.0555555555556,NA,276.944444444444,248.378333333333,NA,7.79277777777778,339247,0.33
"4865",1540723,"Madhya Pradesh","Gwalior",2015,407,23,NA,0,73.7272727272727,139.772727272727,1014.5,0.413809523809524,NA,194.454545454545,3.04545454545455,20.4240909090909,44.6818181818182,106.363636363636,NA,NA,-4.34272727272727,2.765,98.9090909090909,NA,267.954545454545,159.388636363636,NA,7.69181818181818,370716,0.33
"4866",1640723,"Madhya Pradesh","Gwalior",2016,407,23,NA,0,55.3333333333333,111.055555555556,978.055555555556,0.332222222222222,NA,284.388888888889,6.05555555555556,38,37.2222222222222,98.0555555555556,NA,0.0138333333333333,NA,NA,88.7222222222222,NA,295.555555555556,NA,636.566666666667,7.83888888888889,419465,0.33
"4867",1740723,"Madhya Pradesh","Gwalior",2017,407,23,NA,0,76.9545454545455,94.5909090909091,993,0.608181818181818,NA,360.909090909091,2.87272727272727,28.5563636363636,26.2272727272727,82.3636363636364,NA,0.0366666666666667,-0.0761904761904761,1.95227272727273,33.4090909090909,28.7727272727273,309.454545454545,NA,NA,7.55681818181818,441956,0.33
"4868",1840723,"Madhya Pradesh","Gwalior",2018,407,23,0,0,85.4814761904762,105.585166790476,1096.14285714286,0.662380952380952,0,378.422578780952,2.4952380952381,29.3439958857143,33.8095238095238,88.2857142857143,NA,0.0445,-0.953203697142857,2.09910166771429,28.4285714285714,28.952380952381,333.992285714286,0,0,7.57380952380952,482361,0.33
"4869",40823,"Madhya Pradesh","Harda",2000,408,23,NA,24,52,50.3333333333333,885,0.555,NA,428.166666666667,5.5,42,26.5,74.5,NA,NA,4.68,1.85166666666667,20,NA,301.666666666667,NA,NA,8.28333333333333,66750,0.32
"4870",140823,"Madhya Pradesh","Harda",2001,408,23,NA,0,61,45.6,1137.1,0.686,NA,508,0.95,51.15,39.93,76.9,NA,NA,5.24857142857143,1.925,31,NA,362.5,NA,NA,7.644,71525,0.32
"4871",240823,"Madhya Pradesh","Harda",2002,408,23,NA,1.5,81,58.625,1046,0.7375,NA,407.25,3.775,39,47.625,76.75,NA,NA,4.16666666666667,1.8575,29.25,NA,355.625,NA,NA,8.0125,67795,0.32
"4872",340823,"Madhya Pradesh","Harda",2003,408,23,NA,NA,NA,NA,745,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,75400,0.32
"4873",440823,"Madhya Pradesh","Harda",2004,408,23,NA,0,86.8571428571429,72.7142857142857,1150.14285714286,0.596666666666667,NA,375.571428571429,4.93714285714286,40.9171428571429,67.1428571428571,82,NA,NA,3.26,1.92142857142857,86.4285714285714,NA,385,307.857142857143,NA,7.57,99940,0.32
"4874",540823,"Madhya Pradesh","Harda",2005,408,23,NA,0,73,72.25,1029.875,0.56125,NA,366.875,3.6625,34.8875,78.3375,82.875,NA,NA,6.4,2.05,26,NA,325.625,300.725,NA,7.395,104975,0.32
"4875",640823,"Madhya Pradesh","Harda",2006,408,23,NA,0,67.7777777777778,57.6666666666667,940,0.538888888888889,NA,406.666666666667,3.8,31.7133333333333,54.1111111111111,85.4444444444444,NA,NA,7.895,2.53777777777778,18.6666666666667,NA,299.444444444444,333.355555555556,NA,7.64,114545,0.32
"4876",740823,"Madhya Pradesh","Harda",2007,408,23,NA,0,20.6666666666667,120.666666666667,855,0.516666666666667,NA,211.333333333333,7.83333333333333,23.9333333333333,48,115,NA,NA,2.3,4.14666666666667,29,NA,150,173.233333333333,NA,7.19,119958,0.32
"4877",840823,"Madhya Pradesh","Harda",2008,408,23,NA,0,103.5,72.25,1171,0.60875,NA,471.125,2.3,43.58625,61.75,73.125,NA,NA,2.18,1.5025,45.125,NA,437.5,386.1625,NA,7.56875,135124,0.32
"4878",940823,"Madhya Pradesh","Harda",2009,408,23,NA,0,101.733333333333,60.9333333333333,1157.66666666667,0.628666666666667,NA,477.733333333333,4.99166666666667,26.95,71.1333333333333,105.533333333333,NA,NA,4.40888888888889,2.54333333333333,44,NA,364.666666666667,384.85,NA,7.33333333333333,147933,0.32
"4879",1040823,"Madhya Pradesh","Harda",2010,408,23,NA,0,85,66.875,1088.375,0.4975,0.255,427,3.1125,42.8025,79.375,78.75,NA,NA,4.31333333333333,1.82875,37.625,NA,388.125,350,NA,7.11875,155701,0.32
"4880",1140823,"Madhya Pradesh","Harda",2011,408,23,NA,0,92.8,82.4,1088.7,0.541,0.213333333333333,397.1,2.91,31.72,66.3,82.3,NA,NA,5.98666666666667,2.035,47.7,NA,362,325.492,NA,7.571,282371,0.32
"4881",1240823,"Madhya Pradesh","Harda",2012,408,23,NA,6.66666666666667,80.4444444444444,73.284,904.111111111111,0.514444444444444,0.355,285.391222222222,2.88888888888889,34.8586666666667,71.2222222222222,71.8888888888889,NA,NA,12,1.82777777777778,99.7777777777778,NA,344.444444444444,NA,NA,8.08444444444445,306853,0.32
"4882",1340823,"Madhya Pradesh","Harda",2013,408,23,NA,0,69.6363636363636,85.0950909090909,1063.72727272727,0.360909090909091,NA,336.103272727273,3.21818181818182,47.1063636363636,76.7272727272727,74,NA,NA,5.13333333333333,1.84636363636364,71.6363636363636,NA,367.727272727273,175.05,NA,7.36181818181818,322598,0.32
"4883",1440823,"Madhya Pradesh","Harda",2014,408,23,NA,61.5,43.8333333333333,64.6666666666667,933.916666666667,0.466363636363636,NA,325.916666666667,6.90909090909091,38.345,52.0833333333333,87.5,NA,NA,1.365,2.675,45.25,NA,267.083333333333,301.311666666667,NA,8.1775,339247,0.32
"4884",1540823,"Madhya Pradesh","Harda",2015,408,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370716,0.32
"4885",1640823,"Madhya Pradesh","Harda",2016,408,23,NA,1,66.6666666666667,103.833333333333,895,0.699166666666667,NA,308.083333333333,1.10833333333333,18.3333333333333,52.8333333333333,110.833333333333,NA,0.0866666666666667,NA,NA,36.0833333333333,NA,242.5,NA,582.083333333333,7.64083333333333,419465,0.32
"4886",1740823,"Madhya Pradesh","Harda",2017,408,23,NA,0,77.5833333333333,71.3333333333333,1158.33333333333,0.8125,NA,446.416666666667,1.83333333333333,33.7575,52.25,101.333333333333,NA,0.15,1.33666666666667,2.51416666666667,37.0833333333333,35.25,332.416666666667,NA,NA,7.3425,441956,0.32
"4887",1840823,"Madhya Pradesh","Harda",2018,408,23,0,0,66.7272727272727,79.9090909090909,1130.45454545455,0.657272727272727,0,472.090909090909,1.1,37.5454545454545,33.3636363636364,106.181818181818,NA,0.0954545454545455,2.63818181818182,2.74636363636364,13.2727272727273,32.6363636363636,320.909090909091,0,0,7.32272727272727,482361,0.32
"4888",40923,"Madhya Pradesh","Hoshangabad",2000,409,23,NA,10.3636363636364,59.6363636363636,58.0909090909091,878,0.364545454545455,NA,351.545454545455,10.1090909090909,29.1818181818182,26.5727272727273,58.1818181818182,NA,NA,4.16333333333333,1.44727272727273,20.4545454545455,NA,269.545454545455,NA,NA,7.99090909090909,66750,0.34
"4889",140923,"Madhya Pradesh","Hoshangabad",2001,409,23,NA,0,68.3333333333333,31.9555555555556,797.111111111111,0.510555555555556,NA,377.666666666667,9.1,20.5,33.2222222222222,67.1666666666667,NA,NA,4.23333333333333,1.89,18.9444444444444,NA,254.722222222222,NA,NA,7.53333333333333,71525,0.34
"4890",240923,"Madhya Pradesh","Hoshangabad",2002,409,23,NA,0,68,52.4444444444444,951.666666666667,0.462941176470588,NA,402.388888888889,6.63277777777778,36.5555555555556,33.5555555555556,72.8888888888889,NA,NA,3.05272727272727,1.89444444444444,42,NA,320.555555555556,NA,NA,7.87777777777778,67795,0.34
"4891",340923,"Madhya Pradesh","Hoshangabad",2003,409,23,NA,NA,NA,NA,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,75400,0.34
"4892",440923,"Madhya Pradesh","Hoshangabad",2004,409,23,NA,6.35294117647059,66.8235294117647,74.0625,828.444444444444,0.257142857142857,NA,291.235294117647,8.90588235294118,31.1923529411765,49.6470588235294,47.4117647058824,NA,NA,3.16857142857143,1.30294117647059,20.6470588235294,NA,295,251.911764705882,NA,7.69944444444444,99940,0.34
"4893",540923,"Madhya Pradesh","Hoshangabad",2005,409,23,NA,0,98.2352941176471,63.0588235294118,932.176470588235,0.402352941176471,NA,354.588235294118,10.5235294117647,31.1676470588235,47.3529411764706,48.5625,NA,NA,1.992,1.1775,44.5882352941176,NA,347.941176470588,290.658823529412,NA,7.46882352941176,104975,0.34
"4894",640923,"Madhya Pradesh","Hoshangabad",2006,409,23,NA,0,85.5789473684211,61.5789473684211,800.263157894737,0.309473684210526,NA,271.947368421053,4.72105263157895,29.6642105263158,76.5789473684211,31.8947368421053,NA,NA,NA,0.786315789473684,25.8421052631579,NA,335.526315789474,222.910526315789,NA,7.55894736842105,114545,0.34
"4895",740923,"Madhya Pradesh","Hoshangabad",2007,409,23,NA,0,65.375,49.6875,923.0625,0.330666666666667,NA,369,6.858125,28.03875,37.5,61.125,NA,NA,3.02545454545455,1.669375,22.375,NA,278.4375,302.46875,NA,7.23375,119958,0.34
"4896",840923,"Madhya Pradesh","Hoshangabad",2008,409,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135124,0.34
"4897",940923,"Madhya Pradesh","Hoshangabad",2009,409,23,NA,0,66.24,38.364,782.12,0.348333333333333,0.0796666666666667,366.2,8.624,31.9796,36.16,45.84,NA,NA,1.87375,1.174,16.84,NA,296.8,324.3,NA,7.8076,147933,0.34
"4898",1040923,"Madhya Pradesh","Hoshangabad",2010,409,23,NA,0,62.4615384615385,39.0769230769231,754.230769230769,0.418461538461538,0.065,349.076923076923,14.4384615384615,28.41,30.7769230769231,42.5384615384615,NA,NA,2.14,1.13615384615385,18.6923076923077,NA,272.692307692308,286.138461538462,NA,7.49230769230769,155701,0.34
"4899",1140923,"Madhya Pradesh","Hoshangabad",2011,409,23,NA,0,57.5454545454545,60.2727272727273,890.636363636364,0.450909090909091,0.318,381.863636363636,5.29090909090909,32.5195454545455,20.5318181818182,79.2272727272727,NA,NA,3.34375,2.11272727272727,31.7190909090909,NA,277.318181818182,313.002272727273,NA,7.54545454545454,282371,0.34
"4900",1240923,"Madhya Pradesh","Hoshangabad",2012,409,23,NA,0,52.9,62.7642,769.15,0.2825,0.058,197.97745,8.045,32.0416,48.55,50.8,NA,NA,1,1.369,90.7,NA,264,NA,NA,7.5315,306853,0.34
"4901",1340923,"Madhya Pradesh","Hoshangabad",2013,409,23,NA,0,47.0434782608696,55.984347826087,820,0.346086956521739,NA,267.156260869565,1.22608695652174,53.136,45.7391304347826,33.3478260869565,NA,NA,2.5,0.814782608695652,71.2608695652174,NA,336.086956521739,300,NA,7.73608695652174,322598,0.34
"4902",1440923,"Madhya Pradesh","Hoshangabad",2014,409,23,NA,16.5,40,73.8571428571429,798.47619047619,0.37,NA,262.047619047619,11.9047619047619,39.7614285714286,33.3809523809524,54.2857142857143,NA,NA,-1.69619047619048,1.51761904761905,42.6190476190476,NA,263.333333333333,220.98380952381,NA,7.7447619047619,339247,0.34
"4903",1540923,"Madhya Pradesh","Hoshangabad",2015,409,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370716,0.34
"4904",1640923,"Madhya Pradesh","Hoshangabad",2016,409,23,NA,0,59.3333333333333,78.6666666666667,655.555555555556,0.549444444444444,NA,220.277777777778,0.594444444444444,13.5,21.7222222222222,70.4277777777778,NA,0.0494444444444444,NA,NA,42.5,NA,204.444444444444,NA,426.277777777778,7.41944444444444,419465,0.34
"4905",1740923,"Madhya Pradesh","Hoshangabad",2017,409,23,NA,0,69.2631578947368,51.4736842105263,911,0.378947368421053,NA,413.894736842105,1.41052631578947,35.4410526315789,28.4736842105263,62.2631578947368,NA,0.204684210526316,0.823157894736842,1.49368421052632,13.7894736842105,34.7777777777778,318.578947368421,NA,NA,7.3878947368421,441956,0.34
"4906",1840923,"Madhya Pradesh","Hoshangabad",2018,409,23,0,0,54.2222222222222,60.3888888888889,1055.22222222222,0.363888888888889,0,413.444444444444,2.67222222222222,64.4294444444444,44.1111111111111,50.1111111111111,NA,0.0444444444444444,-2.45888888888889,1.10611111111111,38,32.8888888888889,400.277777777778,0,0,7.17166666666667,482361,0.34
"4907",41023,"Madhya Pradesh","Indore",2000,410,23,NA,0,93.7142857142857,107.285714285714,1082,0.678571428571429,NA,359.142857142857,3.01428571428571,35.2857142857143,20.8571428571429,56.8571428571429,NA,NA,1.33,1.32714285714286,52.8571428571429,NA,377.857142857143,NA,NA,7.47142857142857,66750,0.3
"4908",141023,"Madhya Pradesh","Indore",2001,410,23,NA,NA,82,178.888888888889,1305,0.603333333333333,NA,351.222222222222,2.12222222222222,41.5555555555556,36.5444444444444,105.611111111111,NA,NA,NA,2.49555555555556,56.8888888888889,NA,375,NA,NA,7.66,71525,0.3
"4909",241023,"Madhya Pradesh","Indore",2002,410,23,NA,0,95.2727272727273,195.909090909091,1383.45454545455,0.809090909090909,NA,277.181818181818,1.6,35.0909090909091,54.5454545454545,124.363636363636,NA,NA,2.46,2.81818181818182,76.1818181818182,NA,381.727272727273,NA,NA,7.82818181818182,67795,0.3
"4910",341023,"Madhya Pradesh","Indore",2003,410,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75400,0.3
"4911",441023,"Madhya Pradesh","Indore",2004,410,23,NA,0,83.7777777777778,131,1181.66666666667,0.491111111111111,NA,292.555555555556,1.16666666666667,26.8466666666667,57.2111111111111,128,NA,NA,2.29,3.13777777777778,109.111111111111,NA,319.444444444444,239.788888888889,NA,7.49222222222222,99940,0.3
"4912",541023,"Madhya Pradesh","Indore",2005,410,23,NA,0,110.25,187.5,1324.875,0.51125,NA,273,2,44.505,54,82.125,NA,NA,NA,1.5775,80.875,NA,458.125,223.7875,NA,7.3675,104975,0.3
"4913",641023,"Madhya Pradesh","Indore",2006,410,23,NA,1.09090909090909,109.090909090909,289.227272727273,1527.09090909091,0.554090909090909,NA,251.409090909091,2.24545454545455,40.5245454545455,70.5454545454545,148.545454545455,NA,NA,0.6,3.14227272727273,99.1818181818182,NA,438.863636363636,207.886363636364,NA,7.58818181818182,114545,0.3
"4914",741023,"Madhya Pradesh","Indore",2007,410,23,NA,0,414,1429,4320,1.11,NA,37,3.7,40.62,1,465,NA,NA,NA,5.83,190,NA,1200,30.3,NA,7.16,119958,0.3
"4915",841023,"Madhya Pradesh","Indore",2008,410,23,NA,0,133.4,331.2,2161.6,0.368,NA,401.5,8.58,72.739,95.7,202.1,NA,NA,NA,3.468,169.8,NA,632,329.1,NA,7.578,135124,0.3
"4916",941023,"Madhya Pradesh","Indore",2009,410,23,NA,0,97.8181818181818,188.272727272727,1339.45454545455,0.513636363636364,0.455,317.636363636364,1.32727272727273,28.9618181818182,47.9090909090909,151.090909090909,NA,NA,2.37666666666667,3.82,121.909090909091,NA,363.181818181818,253.514285714286,NA,7.37545454545455,147933,0.3
"4917",1041023,"Madhya Pradesh","Indore",2010,410,23,NA,0,117.555555555556,264,1600.44444444444,0.478888888888889,0.755,305.777777777778,3.4,45.5277777777778,114.666666666667,151.444444444444,NA,NA,NA,3.35222222222222,80.8888888888889,NA,480.555555555556,250.655555555556,NA,7.11555555555556,155701,0.3
"4918",1141023,"Madhya Pradesh","Indore",2011,410,23,NA,0,142.545454545455,293,1861.18181818182,0.332727272727273,0.403333333333333,282.818181818182,2.10909090909091,46.3681818181818,91.3181818181818,167.272727272727,NA,NA,NA,3.09818181818182,203.363636363636,NA,546.363636363636,231.817272727273,NA,7.60545454545455,282371,0.3
"4919",1241023,"Madhya Pradesh","Indore",2012,410,23,NA,0,109.272727272727,245.318727272727,1517.36363636364,0.428181818181818,NA,202.442272727273,1.23636363636364,49.6349090909091,85.8181818181818,128.818181818182,NA,NA,NA,2.48272727272727,170.454545454545,NA,477.272727272727,NA,NA,7.86727272727273,306853,0.3
"4920",1341023,"Madhya Pradesh","Indore",2013,410,23,NA,5.33333333333333,85.3333333333333,204.486,1194.44444444444,0.473333333333333,NA,223.025444444444,1.94444444444444,42.8302222222222,53.8888888888889,94.5555555555556,NA,NA,1,2.09222222222222,79.1111111111111,NA,389.444444444444,NA,NA,7.38777777777778,322598,0.3
"4921",1441023,"Madhya Pradesh","Indore",2014,410,23,NA,0,93.75,274.875,1442,0.3875,NA,237,2.05,31.8725,74.125,162.75,NA,NA,-6.8325,4.08375,76,NA,365,194.2625,NA,7.9075,339247,0.3
"4922",1541023,"Madhya Pradesh","Indore",2015,410,23,NA,NA,109.5,271.75,1667.125,0.26125,NA,362.25,1.8375,55.5975,30.125,148.25,NA,NA,-8.2,3.02125,115.375,NA,501.875,296.92625,NA,7.65625,370716,0.3
"4923",1641023,"Madhya Pradesh","Indore",2016,410,23,NA,0,73.6363636363636,232.090909090909,1333,0.471818181818182,NA,241.818181818182,2.57272727272727,45,24.1818181818182,142.818181818182,NA,0,NA,NA,140.545454545455,NA,381.818181818182,NA,866.545454545455,7.85,419465,0.3
"4924",1741023,"Madhya Pradesh","Indore",2017,410,23,NA,0,84.8181818181818,192.590909090909,1408.04545454545,0.475454545454545,NA,366.863636363636,1.83181818181818,41.3359090909091,38.2727272727273,143.863636363636,NA,0.244090909090909,-3.24181818181818,3.32272727272727,72.4090909090909,32.8181818181818,381.636363636364,NA,NA,7.32863636363636,441956,0.3
"4925",1841023,"Madhya Pradesh","Indore",2018,410,23,0,0,110.363636363636,271.636363636364,1565.81818181818,0.450909090909091,0,354,3.33636363636364,49.0909090909091,62.2727272727273,133.272727272727,NA,0.0663636363636364,-7.48727272727273,2.94454545454545,25.2727272727273,43.0909090909091,477.272727272727,0,0,7.23636363636364,482361,0.3
"4926",41123,"Madhya Pradesh","Jabalpur",2000,411,23,NA,0,73,79,800.0625,0.374375,NA,312,16.94375,24.75,39.125,40.375,NA,NA,1.575,1.05125,23.75,NA,285.625,NA,NA,7.53125,66750,0.4
"4927",141123,"Madhya Pradesh","Jabalpur",2001,411,23,NA,1.33333333333333,62,57.2222222222222,873.166666666667,0.670555555555556,NA,356.444444444444,6.49444444444444,32.1666666666667,26.0777777777778,45.3888888888889,NA,NA,2.454,1.16055555555556,23.7222222222222,NA,268.388888888889,NA,NA,7.56055555555556,71525,0.4
"4928",241123,"Madhya Pradesh","Jabalpur",2002,411,23,NA,0,78.5333333333333,69.0666666666667,801.733333333333,0.937333333333333,NA,306.333333333333,10.1466666666667,21.4,32,54.3333333333333,NA,NA,1.076,1.62666666666667,30.2666666666667,NA,284.666666666667,NA,NA,7.36,67795,0.4
"4929",341123,"Madhya Pradesh","Jabalpur",2003,411,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75400,0.4
"4930",441123,"Madhya Pradesh","Jabalpur",2004,411,23,NA,0,89.8461538461538,78.3076923076923,898.153846153846,0.369230769230769,NA,303.538461538462,21.9692307692308,28.7246153846154,62.3076923076923,47.8461538461538,NA,NA,1.38,1.09769230769231,47.0769230769231,NA,342.307692307692,248.815384615385,NA,7.36153846153846,99940,0.4
"4931",541123,"Madhya Pradesh","Jabalpur",2005,411,23,NA,2.8,53.4666666666667,66.9333333333333,630.733333333333,0.458,NA,191.133333333333,5.27533333333333,31.5086666666667,26.2866666666667,38.5333333333333,NA,NA,3.6,1.10666666666667,66.4,NA,263,161.36,NA,7.78133333333333,104975,0.4
"4932",641123,"Madhya Pradesh","Jabalpur",2006,411,23,NA,0,12,32,226,0.4,NA,49,0.1,7.31,18,20,NA,NA,NA,1.12,2,NA,60,40.2,NA,7.08,114545,0.4
"4933",741123,"Madhya Pradesh","Jabalpur",2007,411,23,NA,3.9,52.7,35.35,689.15,0.567,NA,311.4,2.48947368421053,29.604,15.1,39.95,NA,NA,3.185,1.144,11.25,NA,253.25,261.77,NA,7.662,119958,0.4
"4934",841123,"Madhya Pradesh","Jabalpur",2008,411,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135124,0.4
